min_score,pullback_pct,timeout_bars,tp_pct,sl_pct,trailing_act,trailing_dist,total_signals,filled_trades,fill_rate_pct,win_rate_pct,net_pnl_pct,profit_factor,expectancy_pct,max_dd_pct,oos_win_rate_pct,oos_net_pnl_pct,score_metric
55.0,0.0,4,0.7,1.5,1.2,0.4,44989,27274,61.0,57.5,-5929.75,0.61,-0.181,3481.73,52.9,-2457.17,-0.13
55.0,0.0,4,0.7,1.5,1.5,0.5,44989,27274,61.0,57.5,-6152.23,0.59,-0.188,3630.89,52.9,-2528.87,-0.13
55.0,0.0,4,0.7,1.5,2.0,0.6,44989,27274,61.0,57.5,-6378.26,0.58,-0.196,3773.53,52.9,-2609.77,-0.13
55.0,0.0,4,0.7,1.5,2.5,0.8,44989,27274,61.0,57.5,-6538.04,0.57,-0.201,3877.39,52.9,-2664.27,-0.13
55.0,0.0,4,0.7,2.0,0.0,0.0,44989,27274,61.0,60.0,-6829.10,0.56,-0.204,3917.33,55.6,-2915.26,-0.13
55.0,0.0,4,0.7,2.0,1.2,0.4,44989,27274,61.0,60.0,-5619.65,0.64,-0.167,3221.90,55.6,-2404.34,-0.13
55.0,0.0,4,0.7,2.0,1.5,0.5,44989,27274,61.0,60.0,-5859.42,0.62,-0.176,3380.40,55.6,-2483.99,-0.13
55.0,0.0,4,0.7,2.0,2.0,0.6,44989,27274,61.0,60.0,-6106.28,0.60,-0.184,3535.56,55.6,-2574.21,-0.13
55.0,0.0,4,0.7,2.0,2.5,0.8,44989,27274,61.0,60.0,-6287.64,0.59,-0.190,3651.40,55.6,-2639.75,-0.13
55.0,0.0,4,0.8,2.0,0.0,0.0,44989,27274,61.0,57.9,-6740.70,0.60,-0.198,3817.25,53.5,-2927.65,-0.13
55.0,0.0,4,0.8,2.0,1.2,0.4,44989,27274,61.0,57.9,-5478.50,0.67,-0.161,3106.20,53.5,-2386.40,-0.13
55.0,0.0,4,0.8,2.0,1.5,0.5,44989,27274,61.0,57.9,-5676.59,0.66,-0.168,3239.32,53.5,-2449.69,-0.13
55.0,0.0,4,0.8,2.0,2.0,0.6,44989,27274,61.0,57.9,-5923.44,0.64,-0.176,3397.80,53.5,-2535.53,-0.13
55.0,0.0,4,0.8,2.0,2.5,0.8,44989,27274,61.0,57.9,-6112.54,0.63,-0.183,3521.88,53.5,-2597.71,-0.13
55.0,0.0,4,0.8,2.5,0.0,0.0,44989,27274,61.0,59.2,-6671.79,0.61,-0.192,3698.21,55.1,-2977.78,-0.13
55.0,0.0,4,0.8,2.5,1.2,0.4,44989,27274,61.0,59.2,-5350.64,0.69,-0.153,2947.80,55.1,-2415.28,-0.13
55.0,0.0,4,0.8,2.5,1.5,0.5,44989,27274,61.0,59.2,-5557.66,0.67,-0.160,3086.44,55.1,-2481.98,-0.13
55.0,0.0,4,0.8,2.5,2.0,0.6,44989,27274,61.0,59.2,-5815.95,0.66,-0.169,3251.43,55.1,-2572.74,-0.13
55.0,0.0,4,0.8,2.5,2.5,0.8,44989,27274,61.0,59.2,-6017.93,0.64,-0.176,3384.26,55.1,-2639.07,-0.13
55.0,0.0,4,0.8,3.0,0.0,0.0,44989,27274,61.0,59.9,-6493.00,0.62,-0.184,3544.59,56.1,-2952.61,-0.13
55.0,0.0,4,0.8,3.0,1.2,0.4,44989,27274,61.0,59.9,-5114.90,0.71,-0.143,2763.04,56.1,-2361.29,-0.13
55.0,0.0,4,0.8,3.0,1.5,0.5,44989,27274,61.0,59.9,-5328.68,0.69,-0.151,2905.52,56.1,-2430.90,-0.13
55.0,0.0,4,0.8,3.0,2.0,0.6,44989,27274,61.0,59.9,-5598.12,0.67,-0.160,3077.54,56.1,-2525.79,-0.13
55.0,0.0,4,0.8,3.0,2.5,0.8,44989,27274,61.0,59.9,-5808.47,0.66,-0.167,3216.76,56.1,-2595.90,-0.13
55.0,0.0,4,0.8,3.5,0.0,0.0,44989,27274,61.0,60.3,-6433.29,0.63,-0.181,3478.35,56.6,-2962.00,-0.13
55.0,0.0,4,0.8,3.5,1.2,0.4,44989,27274,61.0,60.3,-5025.28,0.71,-0.139,2678.25,56.6,-2361.14,-0.13
55.0,0.0,4,0.8,3.5,1.5,0.5,44989,27274,61.0,60.3,-5243.45,0.70,-0.146,2823.15,56.6,-2432.72,-0.13
55.0,0.0,4,0.8,3.5,2.0,0.6,44989,27274,61.0,60.3,-5517.57,0.68,-0.155,2998.38,56.6,-2529.39,-0.13
55.0,0.0,4,0.8,3.5,2.5,0.8,44989,27274,61.0,60.3,-5735.98,0.66,-0.163,3143.42,56.6,-2601.48,-0.13
55.0,0.0,4,1.0,3.0,0.0,0.0,44989,27274,61.0,56.7,-6506.98,0.66,-0.179,3443.56,52.7,-3067.55,-0.13
55.0,0.0,4,1.0,3.0,1.2,0.4,44989,27274,61.0,56.7,-5394.91,0.72,-0.148,2857.65,52.7,-2550.36,-0.13
55.0,0.0,4,1.0,3.0,1.5,0.5,44989,27274,61.0,56.7,-5294.57,0.73,-0.144,2772.78,52.7,-2533.57,-0.13
55.0,0.0,4,1.0,3.0,2.0,0.6,44989,27274,61.0,56.7,-5516.58,0.72,-0.151,2914.56,52.7,-2611.79,-0.13
55.0,0.0,4,1.0,3.0,2.5,0.8,44989,27274,61.0,56.7,-5757.40,0.70,-0.159,3071.92,52.7,-2692.35,-0.13
55.0,0.0,4,1.0,3.5,0.0,0.0,44989,27274,61.0,57.1,-6418.80,0.67,-0.174,3355.47,53.3,-3072.04,-0.13
55.0,0.0,4,1.0,3.5,1.2,0.4,44989,27274,61.0,57.1,-5270.39,0.73,-0.142,2744.61,53.3,-2543.46,-0.13
55.0,0.0,4,1.0,3.5,1.5,0.5,44989,27274,61.0,57.1,-5173.35,0.74,-0.138,2662.40,53.3,-2527.32,-0.13
55.0,0.0,4,1.0,3.5,2.0,0.6,44989,27274,61.0,57.1,-5401.05,0.73,-0.145,2808.06,53.3,-2607.34,-0.13
55.0,0.0,4,1.0,3.5,2.5,0.8,44989,27274,61.0,57.1,-5654.27,0.71,-0.154,2975.31,53.3,-2690.41,-0.13
55.0,0.3,2,1.25,3.5,2.0,0.6,44989,6313,13.3,64.3,-689.74,0.95,-0.035,339.42,62.1,-542.45,-0.13
55.0,0.3,3,1.25,3.5,2.0,0.6,44989,7764,16.7,63.3,-888.42,0.94,-0.041,427.64,60.7,-671.92,-0.13
55.0,0.3,3,1.5,3.0,2.0,0.6,44989,7764,16.7,58.8,-948.91,0.94,-0.045,433.25,55.6,-714.04,-0.13
55.0,0.3,3,1.8,3.5,2.5,0.8,44989,7764,16.7,56.7,-1143.71,0.93,-0.056,530.85,53.5,-848.71,-0.13
55.0,0.3,3,2.0,3.5,2.5,0.8,44989,7764,16.7,55.1,-1193.18,0.93,-0.060,564.04,51.8,-878.55,-0.13
55.0,0.3,4,1.5,3.5,2.0,0.6,44989,8788,19.0,59.0,-1160.20,0.94,-0.048,531.33,56.1,-873.89,-0.13
55.0,0.3,4,2.0,3.5,2.5,0.8,44989,8788,19.0,54.6,-1391.91,0.92,-0.065,635.08,51.4,-1000.81,-0.13
55.0,0.5,2,1.5,3.0,2.0,0.6,44989,3305,6.7,61.2,-363.61,0.97,-0.026,168.64,57.8,-308.81,-0.13
55.0,0.5,3,1.25,3.0,2.0,0.6,44989,4349,9.0,64.8,-398.21,0.97,-0.022,182.56,60.9,-336.34,-0.13
55.0,0.5,3,1.8,3.0,2.5,0.8,44989,4349,9.0,57.2,-521.83,0.97,-0.031,225.47,53.4,-432.41,-0.13
55.0,0.5,4,0.8,3.5,2.5,0.8,44989,5085,10.7,76.5,-312.59,0.96,-0.018,196.90,74.2,-250.75,-0.13
55.0,0.5,4,1.8,2.5,2.5,0.8,44989,5085,10.7,54.9,-643.13,0.96,-0.031,243.28,50.1,-539.43,-0.13
55.0,0.8,2,1.25,1.5,2.0,0.6,44989,1571,3.0,57.5,-47.72,0.98,-0.014,57.58,56.1,-34.20,-0.13
55.0,0.8,3,1.8,3.5,2.5,0.8,44989,2180,4.2,60.7,-248.99,0.97,-0.027,141.60,58.8,-213.11,-0.13
55.0,1.0,2,1.8,3.0,0.0,0.0,44989,1066,2.1,61.4,-175.80,0.99,-0.015,56.11,57.0,-166.18,-0.13
55.0,1.0,4,2.0,2.5,2.5,0.8,44989,1864,3.6,54.8,-224.95,0.98,-0.019,87.29,51.7,-202.80,-0.13
60.0,0.0,2,1.25,1.5,0.0,0.0,44989,18167,41.0,49.3,-4386.70,0.66,-0.192,2491.59,44.3,-1908.35,-0.13
60.0,0.0,2,1.25,1.5,1.5,0.5,44989,18167,41.0,49.3,-3880.31,0.70,-0.167,2174.36,44.3,-1723.69,-0.13
60.0,0.0,2,1.25,1.5,2.0,0.6,44989,18167,41.0,49.3,-3796.20,0.71,-0.162,2109.39,44.3,-1705.27,-0.13
60.0,0.0,2,1.25,1.5,2.5,0.8,44989,18167,41.0,49.3,-3938.55,0.70,-0.170,2206.84,44.3,-1748.27,-0.13
60.0,0.0,2,1.5,1.5,0.0,0.0,44989,18167,41.0,47.4,-4283.22,0.69,-0.183,2376.41,42.2,-1924.88,-0.13
60.0,0.0,2,1.5,1.5,1.5,0.5,44989,18167,41.0,47.4,-4583.74,0.65,-0.206,2672.74,42.2,-1925.96,-0.13
60.0,0.0,2,1.5,1.5,2.0,0.6,44989,18167,41.0,47.4,-3734.71,0.74,-0.155,2019.59,42.2,-1736.56,-0.13
60.0,0.0,2,1.5,1.5,2.5,0.8,44989,18167,41.0,47.4,-3828.27,0.73,-0.160,2081.64,42.2,-1767.26,-0.13
60.0,0.0,2,1.5,2.0,2.0,0.6,44989,18167,41.0,49.8,-3628.73,0.75,-0.149,1940.34,45.2,-1709.33,-0.13
60.0,0.0,2,1.8,1.5,1.5,0.5,44989,18167,41.0,47.4,-4576.06,0.65,-0.205,2667.61,42.3,-1923.41,-0.13
60.0,0.0,2,1.8,2.0,0.0,0.0,44989,18167,41.0,48.1,-4182.09,0.73,-0.171,2225.73,43.5,-1968.04,-0.13
60.0,0.0,2,1.8,2.0,2.0,0.6,44989,18167,41.0,48.1,-3804.85,0.75,-0.158,2052.07,43.5,-1765.30,-0.13
60.0,0.0,2,1.8,2.0,2.5,0.8,44989,18167,41.0,48.1,-3647.16,0.76,-0.149,1937.66,43.5,-1724.31,-0.13
60.0,0.0,2,1.8,2.5,0.0,0.0,44989,18167,41.0,49.5,-4047.69,0.75,-0.158,2059.63,45.2,-2002.78,-0.13
60.0,0.0,2,1.8,2.5,2.0,0.6,44989,18167,41.0,49.5,-3645.50,0.77,-0.143,1867.96,45.2,-1793.03,-0.13
60.0,0.0,2,1.8,2.5,2.5,0.8,44989,18167,41.0,49.5,-3482.89,0.79,-0.134,1751.84,45.2,-1749.16,-0.13
60.0,0.0,2,1.8,3.0,2.5,0.8,44989,18167,41.0,50.3,-3303.87,0.80,-0.123,1620.18,46.4,-1714.84,-0.13
60.0,0.0,2,1.8,3.5,2.0,0.6,44989,18167,41.0,50.8,-3383.66,0.80,-0.127,1686.20,47.2,-1743.07,-0.13
60.0,0.0,2,1.8,3.5,2.5,0.8,44989,18167,41.0,50.8,-3214.26,0.81,-0.117,1617.38,47.2,-1697.16,-0.13
60.0,0.0,2,2.0,1.5,1.5,0.5,44989,18167,41.0,47.4,-4564.50,0.65,-0.205,2664.75,42.3,-1914.71,-0.13
60.0,0.0,2,2.0,2.0,0.0,0.0,44989,18167,41.0,47.2,-4162.32,0.74,-0.167,2165.42,42.4,-2011.89,-0.13
60.0,0.0,2,2.0,2.0,2.0,0.6,44989,18167,41.0,47.2,-4460.44,0.70,-0.192,2491.67,42.4,-1977.43,-0.13
60.0,0.0,2,2.0,2.0,2.5,0.8,44989,18167,41.0,47.2,-3707.76,0.77,-0.148,1927.16,42.4,-1798.21,-0.13
60.0,0.0,2,2.0,2.5,0.0,0.0,44989,18167,41.0,48.6,-4016.82,0.76,-0.153,1986.77,44.1,-2042.87,-0.13
60.0,0.0,2,2.0,2.5,2.0,0.6,44989,18167,41.0,48.6,-4322.82,0.72,-0.179,2313.78,44.1,-2015.52,-0.13
60.0,0.0,2,2.0,2.5,2.5,0.8,44989,18167,41.0,48.6,-3539.57,0.79,-0.133,1744.49,44.1,-1820.68,-0.13
60.0,0.0,2,2.0,3.0,0.0,0.0,44989,18167,41.0,49.5,-3845.96,0.78,-0.142,1843.66,45.4,-2016.28,-0.13
60.0,0.0,2,2.0,3.0,2.0,0.6,44989,18167,41.0,49.5,-4145.22,0.74,-0.167,2169.62,45.4,-1983.73,-0.13
60.0,0.0,2,2.0,3.0,2.5,0.8,44989,18167,41.0,49.5,-3340.26,0.81,-0.121,1629.25,45.4,-1778.33,-0.13
60.0,0.0,2,2.0,3.5,0.0,0.0,44989,18167,41.0,50.0,-3732.25,0.79,-0.134,1767.65,46.1,-2000.10,-0.13
60.0,0.0,3,1.25,1.5,0.0,0.0,44989,18167,41.0,49.3,-4386.70,0.66,-0.192,2491.59,44.3,-1908.35,-0.13
60.0,0.0,3,1.25,1.5,1.5,0.5,44989,18167,41.0,49.3,-3880.31,0.70,-0.167,2174.36,44.3,-1723.69,-0.13
60.0,0.0,3,1.25,1.5,2.0,0.6,44989,18167,41.0,49.3,-3796.20,0.71,-0.162,2109.39,44.3,-1705.27,-0.13
60.0,0.0,3,1.25,1.5,2.5,0.8,44989,18167,41.0,49.3,-3938.55,0.70,-0.170,2206.84,44.3,-1748.27,-0.13
60.0,0.0,3,1.5,1.5,0.0,0.0,44989,18167,41.0,47.4,-4283.22,0.69,-0.183,2376.41,42.2,-1924.88,-0.13
60.0,0.0,3,1.5,1.5,1.5,0.5,44989,18167,41.0,47.4,-4583.74,0.65,-0.206,2672.74,42.2,-1925.96,-0.13
60.0,0.0,3,1.5,1.5,2.0,0.6,44989,18167,41.0,47.4,-3734.71,0.74,-0.155,2019.59,42.2,-1736.56,-0.13
60.0,0.0,3,1.5,1.5,2.5,0.8,44989,18167,41.0,47.4,-3828.27,0.73,-0.160,2081.64,42.2,-1767.26,-0.13
60.0,0.0,3,1.5,2.0,2.0,0.6,44989,18167,41.0,49.8,-3628.73,0.75,-0.149,1940.34,45.2,-1709.33,-0.13
60.0,0.0,3,1.8,1.5,1.5,0.5,44989,18167,41.0,47.4,-4576.06,0.65,-0.205,2667.61,42.3,-1923.41,-0.13
60.0,0.0,3,1.8,2.0,0.0,0.0,44989,18167,41.0,48.1,-4182.09,0.73,-0.171,2225.73,43.5,-1968.04,-0.13
60.0,0.0,3,1.8,2.0,2.0,0.6,44989,18167,41.0,48.1,-3804.85,0.75,-0.158,2052.07,43.5,-1765.30,-0.13
60.0,0.0,3,1.8,2.0,2.5,0.8,44989,18167,41.0,48.1,-3647.16,0.76,-0.149,1937.66,43.5,-1724.31,-0.13
60.0,0.0,3,1.8,2.5,0.0,0.0,44989,18167,41.0,49.5,-4047.69,0.75,-0.158,2059.63,45.2,-2002.78,-0.13
60.0,0.0,3,1.8,2.5,2.0,0.6,44989,18167,41.0,49.5,-3645.50,0.77,-0.143,1867.96,45.2,-1793.03,-0.13
60.0,0.0,3,1.8,2.5,2.5,0.8,44989,18167,41.0,49.5,-3482.89,0.79,-0.134,1751.84,45.2,-1749.16,-0.13
60.0,0.0,3,1.8,3.0,2.5,0.8,44989,18167,41.0,50.3,-3303.87,0.80,-0.123,1620.18,46.4,-1714.84,-0.13
60.0,0.0,3,1.8,3.5,2.0,0.6,44989,18167,41.0,50.8,-3383.66,0.80,-0.127,1686.20,47.2,-1743.07,-0.13
60.0,0.0,3,1.8,3.5,2.5,0.8,44989,18167,41.0,50.8,-3214.26,0.81,-0.117,1617.38,47.2,-1697.16,-0.13
60.0,0.0,3,2.0,1.5,1.5,0.5,44989,18167,41.0,47.4,-4564.50,0.65,-0.205,2664.75,42.3,-1914.71,-0.13
60.0,0.0,3,2.0,2.0,0.0,0.0,44989,18167,41.0,47.2,-4162.32,0.74,-0.167,2165.42,42.4,-2011.89,-0.13
60.0,0.0,3,2.0,2.0,2.0,0.6,44989,18167,41.0,47.2,-4460.44,0.70,-0.192,2491.67,42.4,-1977.43,-0.13
60.0,0.0,3,2.0,2.0,2.5,0.8,44989,18167,41.0,47.2,-3707.76,0.77,-0.148,1927.16,42.4,-1798.21,-0.13
60.0,0.0,3,2.0,2.5,0.0,0.0,44989,18167,41.0,48.6,-4016.82,0.76,-0.153,1986.77,44.1,-2042.87,-0.13
60.0,0.0,3,2.0,2.5,2.0,0.6,44989,18167,41.0,48.6,-4322.82,0.72,-0.179,2313.78,44.1,-2015.52,-0.13
60.0,0.0,3,2.0,2.5,2.5,0.8,44989,18167,41.0,48.6,-3539.57,0.79,-0.133,1744.49,44.1,-1820.68,-0.13
60.0,0.0,3,2.0,3.0,0.0,0.0,44989,18167,41.0,49.5,-3845.96,0.78,-0.142,1843.66,45.4,-2016.28,-0.13
60.0,0.0,3,2.0,3.0,2.0,0.6,44989,18167,41.0,49.5,-4145.22,0.74,-0.167,2169.62,45.4,-1983.73,-0.13
60.0,0.0,3,2.0,3.0,2.5,0.8,44989,18167,41.0,49.5,-3340.26,0.81,-0.121,1629.25,45.4,-1778.33,-0.13
60.0,0.0,3,2.0,3.5,0.0,0.0,44989,18167,41.0,50.0,-3732.25,0.79,-0.134,1767.65,46.1,-2000.10,-0.13
60.0,0.0,4,1.25,1.5,0.0,0.0,44989,18167,41.0,49.3,-4386.70,0.66,-0.192,2491.59,44.3,-1908.35,-0.13
60.0,0.0,4,1.25,1.5,1.5,0.5,44989,18167,41.0,49.3,-3880.31,0.70,-0.167,2174.36,44.3,-1723.69,-0.13
60.0,0.0,4,1.25,1.5,2.0,0.6,44989,18167,41.0,49.3,-3796.20,0.71,-0.162,2109.39,44.3,-1705.27,-0.13
60.0,0.0,4,1.25,1.5,2.5,0.8,44989,18167,41.0,49.3,-3938.55,0.70,-0.170,2206.84,44.3,-1748.27,-0.13
60.0,0.0,4,1.5,1.5,0.0,0.0,44989,18167,41.0,47.4,-4283.22,0.69,-0.183,2376.41,42.2,-1924.88,-0.13
60.0,0.0,4,1.5,1.5,1.5,0.5,44989,18167,41.0,47.4,-4583.74,0.65,-0.206,2672.74,42.2,-1925.96,-0.13
60.0,0.0,4,1.5,1.5,2.0,0.6,44989,18167,41.0,47.4,-3734.71,0.74,-0.155,2019.59,42.2,-1736.56,-0.13
60.0,0.0,4,1.5,1.5,2.5,0.8,44989,18167,41.0,47.4,-3828.27,0.73,-0.160,2081.64,42.2,-1767.26,-0.13
60.0,0.0,4,1.5,2.0,2.0,0.6,44989,18167,41.0,49.8,-3628.73,0.75,-0.149,1940.34,45.2,-1709.33,-0.13
60.0,0.0,4,1.8,1.5,1.5,0.5,44989,18167,41.0,47.4,-4576.06,0.65,-0.205,2667.61,42.3,-1923.41,-0.13
60.0,0.0,4,1.8,2.0,0.0,0.0,44989,18167,41.0,48.1,-4182.09,0.73,-0.171,2225.73,43.5,-1968.04,-0.13
60.0,0.0,4,1.8,2.0,2.0,0.6,44989,18167,41.0,48.1,-3804.85,0.75,-0.158,2052.07,43.5,-1765.30,-0.13
60.0,0.0,4,1.8,2.0,2.5,0.8,44989,18167,41.0,48.1,-3647.16,0.76,-0.149,1937.66,43.5,-1724.31,-0.13
60.0,0.0,4,1.8,2.5,0.0,0.0,44989,18167,41.0,49.5,-4047.69,0.75,-0.158,2059.63,45.2,-2002.78,-0.13
60.0,0.0,4,1.8,2.5,2.0,0.6,44989,18167,41.0,49.5,-3645.50,0.77,-0.143,1867.96,45.2,-1793.03,-0.13
60.0,0.0,4,1.8,2.5,2.5,0.8,44989,18167,41.0,49.5,-3482.89,0.79,-0.134,1751.84,45.2,-1749.16,-0.13
60.0,0.0,4,1.8,3.0,2.5,0.8,44989,18167,41.0,50.3,-3303.87,0.80,-0.123,1620.18,46.4,-1714.84,-0.13
60.0,0.0,4,1.8,3.5,2.0,0.6,44989,18167,41.0,50.8,-3383.66,0.80,-0.127,1686.20,47.2,-1743.07,-0.13
60.0,0.0,4,1.8,3.5,2.5,0.8,44989,18167,41.0,50.8,-3214.26,0.81,-0.117,1617.38,47.2,-1697.16,-0.13
60.0,0.0,4,2.0,1.5,1.5,0.5,44989,18167,41.0,47.4,-4564.50,0.65,-0.205,2664.75,42.3,-1914.71,-0.13
60.0,0.0,4,2.0,2.0,0.0,0.0,44989,18167,41.0,47.2,-4162.32,0.74,-0.167,2165.42,42.4,-2011.89,-0.13
60.0,0.0,4,2.0,2.0,2.0,0.6,44989,18167,41.0,47.2,-4460.44,0.70,-0.192,2491.67,42.4,-1977.43,-0.13
60.0,0.0,4,2.0,2.0,2.5,0.8,44989,18167,41.0,47.2,-3707.76,0.77,-0.148,1927.16,42.4,-1798.21,-0.13
60.0,0.0,4,2.0,2.5,0.0,0.0,44989,18167,41.0,48.6,-4016.82,0.76,-0.153,1986.77,44.1,-2042.87,-0.13
60.0,0.0,4,2.0,2.5,2.0,0.6,44989,18167,41.0,48.6,-4322.82,0.72,-0.179,2313.78,44.1,-2015.52,-0.13
60.0,0.0,4,2.0,2.5,2.5,0.8,44989,18167,41.0,48.6,-3539.57,0.79,-0.133,1744.49,44.1,-1820.68,-0.13
60.0,0.0,4,2.0,3.0,0.0,0.0,44989,18167,41.0,49.5,-3845.96,0.78,-0.142,1843.66,45.4,-2016.28,-0.13
60.0,0.0,4,2.0,3.0,2.0,0.6,44989,18167,41.0,49.5,-4145.22,0.74,-0.167,2169.62,45.4,-1983.73,-0.13
60.0,0.0,4,2.0,3.0,2.5,0.8,44989,18167,41.0,49.5,-3340.26,0.81,-0.121,1629.25,45.4,-1778.33,-0.13
60.0,0.0,4,2.0,3.5,0.0,0.0,44989,18167,41.0,50.0,-3732.25,0.79,-0.134,1767.65,46.1,-2000.10,-0.13
60.0,0.3,2,0.7,3.0,1.2,0.4,44989,4214,9.0,75.9,-240.71,0.97,-0.014,133.24,73.5,-199.81,-0.13
60.0,0.3,2,1.25,3.0,2.0,0.6,44989,4214,9.0,63.7,-412.98,0.97,-0.023,173.60,61.0,-348.72,-0.13
60.0,0.3,2,1.5,3.0,2.5,0.8,44989,4214,9.0,60.1,-465.51,0.97,-0.026,192.27,57.3,-391.46,-0.13
60.0,0.3,2,1.5,3.5,2.5,0.8,44989,4214,9.0,61.2,-490.13,0.96,-0.029,214.26,58.8,-408.55,-0.13
60.0,0.5,2,1.5,2.0,2.5,0.8,44989,2242,4.6,56.6,-229.41,0.97,-0.023,115.74,52.3,-196.08,-0.13
60.0,0.5,2,1.8,3.5,2.0,0.6,44989,2242,4.6,59.9,-264.57,0.97,-0.034,184.68,57.4,-214.86,-0.13
60.0,0.5,3,1.0,3.0,2.5,0.8,44989,2911,6.1,71.5,-180.58,0.97,-0.019,139.12,68.6,-143.80,-0.13
60.0,0.5,3,1.25,2.0,2.0,0.6,44989,2911,6.1,60.4,-215.01,0.97,-0.019,125.83,55.6,-177.61,-0.13
60.0,0.5,4,1.0,2.0,2.0,0.6,44989,3386,7.2,66.9,-168.92,0.98,-0.013,101.55,63.1,-138.68,-0.13
60.0,0.8,2,1.8,1.5,2.0,0.6,44989,1095,2.1,46.7,-107.39,0.97,-0.022,65.00,43.0,-92.83,-0.13
60.0,0.8,2,1.8,2.0,2.0,0.6,44989,1095,2.1,52.9,-95.83,0.97,-0.029,94.83,50.0,-76.38,-0.13
60.0,0.8,3,1.25,3.0,1.5,0.5,44989,1482,2.9,68.3,-59.38,0.98,-0.016,74.55,66.6,-45.13,-0.13
65.0,0.3,4,0.8,3.5,1.2,0.4,44989,3868,8.5,72.8,-266.92,0.97,-0.017,148.77,71.6,-220.77,-0.13
65.0,0.3,4,1.25,3.5,1.5,0.5,44989,3868,8.5,64.0,-406.50,0.96,-0.026,197.31,62.4,-336.61,-0.13
65.0,0.3,4,1.8,3.5,2.5,0.8,44989,3868,8.5,57.2,-522.68,0.96,-0.036,251.77,54.9,-426.60,-0.13
65.0,0.8,2,1.5,2.0,0.0,0.0,44989,880,1.7,59.4,-106.17,0.98,-0.019,63.91,55.4,-95.80,-0.13
65.0,0.8,3,1.5,1.5,2.5,0.8,44989,1147,2.2,51.4,-99.05,0.98,-0.016,53.71,47.4,-87.59,-0.13
65.0,0.8,4,1.25,2.5,1.2,0.4,44989,1358,2.7,67.5,-91.07,0.98,-0.015,67.82,63.7,-78.61,-0.13
65.0,0.8,4,1.5,2.5,1.2,0.4,44989,1358,2.7,67.7,-77.12,0.98,-0.015,67.82,64.5,-64.65,-0.13
65.0,0.8,4,2.0,1.5,1.2,0.4,44989,1358,2.7,60.2,-59.17,0.98,-0.015,59.63,56.7,-46.52,-0.13
65.0,1.0,2,2.0,3.5,2.0,0.6,44989,613,1.2,60.4,-67.84,0.98,-0.023,63.39,57.6,-59.31,-0.13
65.0,1.0,3,2.0,2.0,1.5,0.5,44989,825,1.6,60.0,-33.50,0.98,-0.020,60.23,57.6,-23.60,-0.13
65.0,1.0,4,1.8,3.0,0.0,0.0,44989,985,2.0,61.7,-123.85,0.98,-0.019,70.35,58.9,-111.88,-0.13
70.0,0.3,2,1.25,2.5,2.5,0.8,44989,1963,4.1,63.4,-196.30,0.97,-0.019,103.87,60.6,-171.87,-0.13
70.0,0.3,2,1.5,2.5,2.5,0.8,44989,1963,4.1,59.3,-200.11,0.97,-0.024,124.22,57.0,-168.86,-0.13
70.0,0.3,2,1.8,3.0,2.0,0.6,44989,1963,4.1,57.7,-261.12,0.97,-0.024,121.97,55.0,-229.70,-0.13
70.0,0.3,3,1.0,3.5,1.2,0.4,44989,2242,4.8,69.5,-193.17,0.98,-0.016,98.11,67.8,-169.49,-0.13
70.0,0.5,2,1.0,2.0,0.0,0.0,44989,1225,2.5,69.6,-111.93,0.99,-0.007,32.77,64.8,-106.26,-0.13
70.0,0.5,2,2.0,1.5,1.2,0.4,44989,1225,2.5,59.0,-61.13,0.99,-0.008,33.24,54.3,-54.54,-0.13
70.0,0.8,4,1.0,1.5,0.0,0.0,44989,980,1.9,65.4,-72.04,0.98,-0.008,32.76,61.2,-66.85,-0.13
70.0,0.8,4,1.5,3.0,1.5,0.5,44989,980,1.9,63.9,-119.14,0.99,-0.012,46.92,59.6,-111.54,-0.13
70.0,0.8,4,1.8,3.0,1.5,0.5,44989,980,1.9,63.9,-119.14,0.99,-0.012,46.92,59.6,-111.54,-0.13
70.0,0.8,4,2.0,3.0,1.5,0.5,44989,980,1.9,64.0,-114.72,0.99,-0.012,46.92,59.8,-107.13,-0.13
70.0,0.8,4,2.0,3.0,2.5,0.8,44989,980,1.9,56.3,-147.42,0.99,-0.014,47.75,52.2,-138.59,-0.13
70.0,1.0,3,2.0,3.0,2.0,0.6,44989,616,1.2,58.1,-82.45,0.98,-0.023,61.36,54.4,-73.65,-0.13
75.0,0.3,2,0.7,2.0,1.5,0.5,44989,1316,2.7,74.0,-45.41,0.98,-0.007,35.74,72.0,-39.05,-0.13
75.0,0.3,2,1.5,1.5,2.5,0.8,44989,1316,2.7,52.6,-78.37,0.97,-0.022,79.91,50.6,-59.02,-0.13
75.0,0.3,2,1.5,3.0,1.5,0.5,44989,1316,2.7,63.8,-125.97,0.98,-0.019,80.33,62.7,-109.86,-0.13
75.0,0.3,2,1.8,3.0,1.5,0.5,44989,1316,2.7,63.8,-125.97,0.98,-0.019,80.33,62.7,-109.86,-0.13
75.0,0.3,2,2.0,3.0,1.5,0.5,44989,1316,2.7,63.8,-125.97,0.98,-0.019,80.33,62.7,-109.86,-0.13
75.0,0.3,4,1.25,2.5,2.5,0.8,44989,1562,3.3,64.3,-108.36,0.97,-0.019,89.92,63.7,-89.03,-0.13
75.0,0.5,3,0.7,1.5,0.0,0.0,44989,1020,2.1,74.1,-73.56,0.99,-0.006,23.65,68.9,-69.88,-0.13
